"Station.ID","Date","Data","ENS","UTMX","UTMY","WS","T2","PBL00","PBL12","TP","POP","ALT","Imperviousness","Builtup","roads","highways","HUD","LUD","Agriculture","Forests"
IT0771A,"02/01/2022",NA,63.94,506.497,5072.323,1.0,281.2,16.1,92.5,0.00,119900.2,200.0,2.074e+01,1.576e-01,3.907e+04,2.527e+04,3.193e-01,6.020e-02,3.696e-02,4.009e-01
IT0775A,"02/01/2022",NA,33.25,529.738,5109.366,0.5,284.2,15.9,121.5,0.00,14513.6,239.0,6.074e+00,0.000e+00,1.485e+04,2.095e+04,8.665e-02,2.533e-02,1.671e-01,4.108e-01
IT0776A,"02/01/2022",NA,55.07,531.045,5078.987,0.8,282.8,14.4,84.0,0.00,78053.7,275.0,1.177e+01,8.511e-02,2.007e+04,3.063e+04,1.776e-01,6.467e-02,1.056e-02,5.280e-01
IT0777A,"02/01/2022",NA,65.43,531.623,5060.570,2.7,280.5,14.8,189.3,0.00,77831.4,278.0,1.885e+01,1.293e-01,1.861e+04,0.000e+00,2.379e-01,4.600e-02,1.920e-01,1.652e-01
IT0778A,"02/01/2022",51.62,58.22,546.188,5040.703,4.3,281.2,54.1,308.4,0.00,55891.7,123.0,1.645e+01,9.812e-02,2.522e+04,2.296e+04,1.228e-01,8.465e-02,7.745e-01,2.440e-03
IT0794A,"02/01/2022",NA,24.13,1052.140,4244.932,2.0,286.4,295.8,362.6,0.01,32096.4,109.0,1.216e+01,9.626e-02,1.332e+04,1.977e+04,1.015e-01,6.689e-02,4.015e-01,9.136e-02
IT0804A,"02/01/2022",NA,45.10,605.332,4960.886,2.1,280.0,37.7,128.4,0.01,147926.0,61.0,2.600e+01,1.961e-01,1.405e+04,4.660e+04,2.711e-01,1.836e-01,5.167e-01,1.271e-02
IT0813A,"02/01/2022",NA,17.72,967.195,4115.609,1.7,290.2,40.4,281.6,0.00,73854.8,9.0,2.033e+01,1.551e-01,1.642e+04,0.000e+00,1.428e-01,1.100e-01,3.720e-01,6.535e-03
IT0817A,"02/01/2022",NA,16.18,979.349,4124.715,2.2,290.4,28.4,426.7,0.00,27605.6,299.0,3.861e+00,2.491e-02,0.000e+00,0.000e+00,3.337e-02,0.000e+00,4.483e-01,4.760e-02
IT0825A,"02/01/2022",NA,30.00,787.596,4649.766,0.3,284.4,89.1,424.5,0.00,388167.1,35.0,3.193e+01,2.594e-01,6.997e+04,4.093e+04,4.513e-01,2.129e-01,1.693e-01,3.250e-02
IT0828A,"02/01/2022",NA,34.27,791.154,4642.750,0.5,284.2,78.9,377.1,0.00,739240.2,41.0,5.252e+01,4.131e-01,7.595e+04,1.644e+04,6.934e-01,1.171e-01,7.688e-02,0.000e+00
IT0832A,"02/01/2022",NA,25.35,732.712,4816.197,3.5,282.9,32.4,550.2,0.04,74320.9,258.0,1.193e+01,8.777e-02,2.890e+04,0.000e+00,1.376e-01,6.952e-02,3.579e-01,1.421e-01
IT0837A,"02/01/2022",43.69,64.31,543.366,5053.430,3.6,281.0,23.6,260.0,0.00,96451.1,188.0,2.680e+01,1.785e-01,9.668e+03,2.038e+04,2.348e-01,1.103e-01,4.887e-01,3.814e-02
IT0839A,"02/01/2022",NA,53.18,555.209,5023.987,3.8,281.3,74.3,305.5,0.01,51379.1,76.0,1.333e+01,9.223e-02,1.557e+04,5.453e+03,1.412e-01,5.387e-02,7.669e-01,1.252e-02
IT0840A,"02/01/2022",NA,49.48,567.771,5014.943,3.6,281.0,71.2,279.8,0.01,13261.3,66.0,5.224e+00,3.562e-02,1.256e+04,0.000e+00,5.287e-02,0.000e+00,9.264e-01,5.022e-03
IT0842A,"02/01/2022",NA,47.04,578.998,5014.456,3.8,281.2,75.1,311.1,0.01,12107.8,54.0,5.147e+00,3.460e-02,1.087e+03,0.000e+00,4.452e-02,3.293e-03,9.365e-01,0.000e+00
IT0852A,"02/01/2022",NA,19.81,486.148,4919.149,3.4,283.4,227.6,428.2,0.53,113542.5,4.0,2.234e+01,1.401e-01,1.852e+04,2.596e+04,8.782e-02,1.343e-01,0.000e+00,3.257e-01
IT0853A,"02/01/2022",NA,20.49,490.938,4918.356,3.4,283.9,197.3,486.2,0.46,265925.2,8.0,3.458e+01,2.307e-01,2.300e+04,4.974e+04,1.893e-01,1.699e-01,0.000e+00,2.397e-01
IT0854A,"02/01/2022",NA,20.57,494.218,4918.321,3.3,284.1,145.8,522.0,0.35,385008.2,111.0,3.500e+01,2.530e-01,3.994e+04,5.140e+04,2.983e-01,1.061e-01,5.421e-03,3.191e-01
IT0856A,"02/01/2022",NA,20.32,495.303,4917.146,3.4,284.4,140.1,546.6,0.31,364957.5,10.0,3.561e+01,2.668e-01,3.601e+04,4.317e+04,2.989e-01,6.611e-02,8.114e-03,2.645e-01
IT0860A,"02/01/2022",NA,25.65,679.544,4850.506,2.2,283.3,73.0,344.4,0.10,317329.2,41.0,3.270e+01,2.853e-01,7.294e+04,1.515e+04,4.554e-01,1.526e-01,2.153e-01,1.521e-02
IT0861A,"02/01/2022",NA,24.84,682.868,4849.177,2.4,283.3,74.0,356.3,0.10,287941.4,49.0,2.486e+01,2.399e-01,6.155e+04,1.572e+04,3.948e-01,6.669e-02,3.002e-01,4.272e-02
IT0862A,"02/01/2022",NA,24.08,684.056,4850.722,2.3,283.1,68.8,323.3,0.12,247638.7,71.0,2.156e+01,2.089e-01,5.633e+04,7.350e+03,3.420e-01,4.621e-02,2.974e-01,1.331e-01
IT0863A,"02/01/2022",NA,19.47,755.799,4701.330,1.1,284.0,34.7,401.5,0.00,51998.1,339.0,9.717e+00,6.706e-02,1.378e+04,2.864e+04,9.650e-02,5.273e-02,3.191e-01,1.019e-01
IT0864A,"02/01/2022",NA,24.49,781.554,4687.533,0.6,284.0,110.7,371.6,0.00,15863.7,138.0,4.045e+00,2.928e-02,2.123e+04,0.000e+00,3.456e-02,3.216e-02,5.240e-01,1.963e-01
IT0865A,"02/01/2022",NA,35.44,804.491,4611.301,1.6,284.8,34.7,449.5,0.00,48514.3,81.0,1.414e+01,9.268e-02,1.053e+04,1.930e+04,1.061e-01,8.097e-02,4.907e-01,1.203e-02
IT0867A,"02/01/2022",NA,19.65,817.483,4701.923,1.1,285.3,34.6,268.0,0.00,40176.5,389.0,6.633e+00,4.546e-02,1.340e+04,2.323e+04,8.827e-02,3.611e-02,4.092e-01,3.004e-01
IT0868A,"02/01/2022",NA,36.04,825.122,4598.409,1.1,284.4,65.1,337.5,0.01,83870.2,22.0,1.689e+01,1.095e-01,1.340e+04,5.262e+03,2.037e-01,3.863e-02,6.746e-01,0.000e+00
IT0869A,"02/01/2022",NA,36.06,826.806,4597.666,1.1,284.5,66.1,324.7,0.01,82906.2,18.0,1.673e+01,1.100e-01,1.523e+04,1.756e+03,1.974e-01,4.030e-02,6.497e-01,0.000e+00
IT0870A,"02/01/2022",NA,37.31,845.069,4630.003,0.5,284.6,27.3,211.3,0.00,18436.8,404.0,6.611e+00,4.230e-02,2.151e+04,1.236e+04,1.149e-02,5.227e-02,4.994e-01,1.167e-01
IT0871A,"02/01/2022",NA,37.46,855.023,4623.923,1.2,284.0,36.3,188.5,0.00,23319.9,235.0,6.386e+00,3.467e-02,1.188e+04,2.355e+04,2.992e-02,5.420e-02,4.150e-01,1.311e-01
IT0872A,"02/01/2022",NA,38.23,861.764,4611.311,0.7,284.3,20.2,344.6,0.00,27636.5,135.0,5.825e+00,3.216e-02,3.477e+03,1.722e+04,4.221e-02,2.024e-02,2.291e-01,1.767e-01
IT0883A,"02/01/2022",NA,23.17,686.976,4851.081,2.3,282.9,65.1,302.9,0.14,130900.6,215.0,1.068e+01,1.060e-01,2.766e+04,4.091e+03,1.963e-01,1.987e-02,3.217e-01,2.890e-01
IT0884A,"02/01/2022",NA,17.47,740.327,4671.400,2.5,284.7,15.0,420.1,0.00,8595.2,531.0,7.938e-01,6.179e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,6.224e-02,6.716e-01
IT0885A,"02/01/2022",NA,18.45,731.772,4663.747,2.4,284.9,88.8,371.2,0.02,49187.3,28.0,1.662e+01,1.203e-01,8.043e+03,2.821e+04,8.352e-02,6.928e-02,2.166e-01,1.121e-01
IT0887A,"02/01/2022",NA,37.09,808.674,4656.012,0.8,283.7,33.4,293.5,0.00,66160.4,87.0,9.648e+00,6.911e-02,4.174e+03,1.699e+04,9.507e-02,8.679e-02,5.829e-01,3.943e-02
IT0888A,"02/01/2022",NA,40.61,833.033,4627.601,0.8,284.6,32.3,347.9,0.01,29478.0,218.0,6.351e+00,4.451e-02,1.165e+04,1.711e+04,4.211e-02,5.504e-02,5.880e-01,1.585e-01
IT0889A,"02/01/2022",NA,40.27,833.528,4627.019,0.8,284.6,33.6,345.2,0.01,31720.7,221.0,6.503e+00,4.625e-02,1.119e+04,1.580e+04,4.666e-02,4.969e-02,5.356e-01,2.012e-01
IT0892A,"02/01/2022",NA,35.38,687.272,4928.255,2.4,281.7,43.3,150.8,0.00,319291.2,71.0,3.084e+01,2.713e-01,5.551e+04,3.361e+04,4.247e-01,1.463e-01,1.456e-01,5.330e-02
IT0895A,"02/01/2022",NA,33.05,753.645,4924.420,3.6,281.1,168.1,272.8,0.00,84055.2,1.0,1.920e+01,1.457e-01,1.646e+04,2.191e+04,1.655e-01,1.380e-01,6.393e-01,2.011e-03
IT0897A,"02/01/2022",NA,45.86,940.809,4534.661,0.5,284.9,72.1,268.7,0.05,616801.8,180.0,4.606e+01,3.625e-01,3.946e+04,3.042e+04,4.202e-01,1.256e-01,1.802e-02,7.081e-02
IT0898A,"02/01/2022",NA,48.33,942.707,4535.862,0.5,284.9,68.1,283.0,0.04,637277.4,46.0,5.455e+01,3.969e-01,5.622e+04,4.617e+04,4.508e-01,1.826e-01,2.882e-03,3.858e-02
IT0903A,"02/01/2022",NA,26.56,637.803,4930.661,1.1,282.9,57.6,162.2,0.00,34141.9,163.0,7.570e+00,6.867e-02,1.126e+04,0.000e+00,7.951e-02,5.010e-02,2.984e-01,3.018e-01
IT0906A,"02/01/2022",NA,34.48,567.206,5112.996,0.4,280.9,14.2,99.4,0.00,32170.3,302.0,5.573e+00,0.000e+00,5.831e+03,5.298e+03,6.172e-02,2.268e-02,1.183e-01,6.114e-01
IT0908A,"02/01/2022",NA,17.57,605.371,5147.216,0.2,273.5,12.7,11.4,0.00,10789.4,1219.0,3.280e+00,2.901e-02,1.252e+04,2.735e+03,3.947e-02,5.113e-02,1.511e-01,7.182e-01
IT0912A,"02/01/2022",26.20,47.97,512.939,5004.503,2.9,282.1,43.7,233.9,0.00,78984.9,74.0,1.544e+01,1.064e-01,1.369e+04,2.336e+04,1.720e-01,5.997e-02,6.063e-01,7.031e-02
IT0934A,"02/01/2022",NA,39.80,986.039,4569.533,2.7,285.4,21.8,442.4,0.03,57997.7,152.0,9.211e+00,5.274e-02,7.656e+03,3.869e+04,1.242e-01,3.231e-02,4.994e-01,3.351e-02
IT0935A,"02/01/2022",NA,34.30,986.975,4546.372,2.6,284.6,11.2,356.6,0.07,91183.0,374.0,1.359e+01,8.047e-02,1.046e+04,3.265e+04,2.110e-01,2.066e-02,3.196e-01,1.431e-01
IT0936A,"02/01/2022",NA,34.03,987.323,4545.373,2.5,284.6,11.5,349.5,0.07,91954.9,354.0,1.346e+01,7.829e-02,1.084e+04,3.250e+04,2.081e-01,1.994e-02,3.373e-01,1.262e-01
IT0937A,"02/01/2022",NA,39.53,986.011,4568.624,2.7,285.4,20.9,440.0,0.03,60129.3,155.0,9.221e+00,5.349e-02,7.972e+03,3.527e+04,1.331e-01,2.476e-02,4.441e-01,4.511e-02
IT0938A,"02/01/2022",NA,31.02,991.070,4518.006,0.6,284.9,23.7,320.0,0.07,131447.8,31.0,2.068e+01,1.347e-01,1.645e+04,5.011e+04,1.767e-01,3.922e-02,1.981e-02,1.337e-01
IT0940A,"02/01/2022",NA,43.97,631.909,4949.955,1.9,281.0,50.9,197.2,0.01,108641.8,48.0,1.825e+01,1.650e-01,2.938e+04,3.249e+04,2.180e-01,1.142e-01,5.263e-01,0.000e+00
IT0945A,"02/01/2022",NA,31.31,669.145,4860.113,1.3,282.0,62.7,134.6,0.17,179743.8,57.0,3.194e+01,2.668e-01,1.838e+04,3.373e+04,2.511e-01,2.082e-01,2.799e-01,2.055e-01
IT0948A,"02/01/2022",NA,25.56,681.037,4848.262,2.5,283.5,78.9,387.6,0.09,331754.4,59.0,2.847e+01,2.687e-01,6.315e+04,2.013e+04,4.433e-01,8.601e-02,2.670e-01,3.270e-03
IT0950A,"02/01/2022",NA,24.61,733.706,4816.077,3.5,282.7,31.8,538.2,0.04,71534.3,262.0,1.104e+01,8.227e-02,2.589e+04,0.000e+00,1.323e-01,6.287e-02,3.383e-01,1.988e-01
IT0952A,"02/01/2022",NA,23.84,770.993,4642.663,0.7,285.0,56.2,457.1,0.00,7421.9,67.0,2.538e+00,1.491e-02,0.000e+00,3.864e+04,3.124e-02,8.049e-03,6.430e-01,1.169e-01
IT0953A,"02/01/2022",NA,32.32,790.762,4648.276,0.3,284.3,88.6,393.5,0.00,528844.9,50.0,4.522e+01,3.466e-01,8.749e+04,3.339e+04,5.839e-01,2.397e-01,7.894e-02,0.000e+00
IT0956A,"02/01/2022",NA,37.27,796.226,4640.139,0.5,283.8,63.4,321.0,0.00,496771.6,50.0,3.885e+01,2.801e-01,5.172e+04,2.685e+04,5.085e-01,8.889e-02,3.076e-01,0.000e+00
IT0957A,"02/01/2022",NA,38.96,803.343,4648.422,0.6,283.8,47.9,315.7,0.00,90018.9,59.0,2.190e+01,1.448e-01,1.275e+04,5.564e+04,2.298e-01,1.394e-01,5.369e-01,9.049e-03
IT0963A,"02/01/2022",NA,64.26,754.868,5043.582,1.3,278.2,61.0,164.8,0.02,151128.8,1.0,2.751e+01,2.154e-01,4.060e+04,2.794e+04,2.352e-01,2.225e-01,2.999e-01,1.280e-02
IT0978A,"02/01/2022",NA,11.11,347.334,5068.979,1.4,276.5,13.0,56.3,0.00,4417.8,927.0,2.007e+00,1.188e-02,1.738e+04,2.168e+04,2.395e-02,8.412e-03,5.408e-02,7.788e-01
IT0979A,"02/01/2022",NA,13.51,362.902,5075.100,0.8,277.5,17.5,28.3,0.00,1396.1,1298.0,6.766e-01,3.946e-03,1.025e+04,3.268e+03,0.000e+00,0.000e+00,1.199e-01,7.645e-01
IT0980A,"02/01/2022",NA,20.97,367.641,5065.488,1.3,277.9,17.8,26.9,0.00,50348.8,577.0,1.054e+01,6.392e-02,1.677e+04,2.559e+04,1.323e-01,4.661e-02,1.020e-01,4.639e-01
IT0983A,"02/01/2022",NA,23.73,369.621,5066.063,1.4,277.7,17.6,28.2,0.00,49592.6,580.0,1.157e+01,6.697e-02,1.839e+04,3.052e+04,1.284e-01,6.958e-02,8.216e-02,4.362e-01
IT0988A,"02/01/2022",NA,20.71,403.790,5049.969,0.9,281.6,15.4,47.4,0.00,9605.4,312.0,3.301e+00,1.752e-02,1.300e+04,2.197e+04,3.988e-02,5.004e-03,5.353e-02,8.323e-01
IT0989A,"02/01/2022",NA,13.14,825.193,4720.967,1.7,285.8,16.6,348.8,0.00,1741.5,945.0,5.572e-01,3.473e-03,1.787e+04,0.000e+00,6.688e-03,0.000e+00,2.601e-01,5.915e-01
IT0991A,"02/01/2022",NA,33.18,860.856,4628.601,0.9,283.3,39.8,156.1,0.00,25778.3,443.0,4.769e+00,2.487e-02,1.217e+04,0.000e+00,3.197e-02,7.844e-03,3.454e-01,2.517e-01
IT0992A,"02/01/2022",NA,23.17,889.166,4623.612,0.6,283.4,15.7,114.9,0.00,8105.3,381.0,2.152e+00,1.162e-02,0.000e+00,9.679e+03,1.087e-02,3.335e-03,2.014e-01,3.810e-01
IT0997A,"02/01/2022",NA,58.36,551.515,5060.450,2.2,281.7,22.7,192.7,0.00,193591.5,253.0,3.546e+01,2.464e-01,1.618e+04,5.610e+04,3.593e-01,1.668e-01,2.517e-01,1.081e-01
IT1001A,"02/01/2022",NA,35.42,621.559,4855.646,3.0,283.9,67.2,462.2,0.06,77827.2,19.0,1.731e+01,1.268e-01,4.055e+04,2.353e+04,2.568e-01,9.006e-02,2.127e-01,8.440e-02
IT1010A,"02/01/2022",NA,58.05,491.597,5034.891,2.3,279.9,53.1,161.9,0.01,70912.0,139.0,2.024e+01,1.317e-01,2.419e+04,2.293e+04,1.764e-01,9.721e-02,6.940e-01,1.395e-03
IT1011A,"02/01/2022",NA,30.19,799.705,4718.418,1.1,284.2,48.2,307.5,0.00,94566.9,127.0,1.548e+01,9.901e-02,3.059e+04,2.180e+04,1.954e-01,1.072e-01,3.056e-01,1.683e-01
IT1016A,"02/01/2022",NA,57.64,515.482,5035.152,3.3,281.3,49.2,303.5,0.00,838974.1,118.0,6.530e+01,5.090e-01,8.485e+04,1.970e+04,7.937e-01,1.582e-01,2.838e-02,0.000e+00
IT1026A,"02/01/2022",NA,13.35,495.772,4935.125,4.8,281.2,127.6,386.0,0.16,14759.6,379.0,3.742e+00,2.276e-02,1.518e+04,2.371e+04,9.285e-02,1.122e-02,1.772e-02,7.547e-01
IT1030A,"02/01/2022",NA,29.63,729.049,4907.350,1.6,282.7,52.9,265.6,0.00,47733.4,34.0,9.273e+00,8.791e-02,3.181e+04,0.000e+00,8.635e-02,7.097e-02,1.778e-01,4.759e-04
IT1034A,"02/01/2022",NA,67.24,512.226,5056.376,2.4,279.9,29.1,208.6,0.00,188563.0,226.0,3.818e+01,2.976e-01,0.000e+00,1.944e+04,4.721e-01,1.418e-01,1.058e-01,9.118e-02
IT1037A,"02/01/2022",NA,49.24,664.448,5103.237,0.3,282.3,21.9,145.4,0.00,92264.5,201.0,1.359e+01,9.989e-02,8.869e+03,6.173e+04,2.135e-01,2.981e-02,1.338e-01,4.616e-01
IT1041A,"02/01/2022",NA,33.14,988.252,4521.021,0.8,284.6,22.6,304.8,0.09,143725.0,47.0,1.366e+01,9.035e-02,1.756e+04,4.915e+04,1.931e-01,1.512e-02,5.742e-03,3.683e-01
IT1043A,"02/01/2022",NA,31.57,784.592,4884.956,1.6,280.7,57.3,124.5,0.00,110936.5,5.0,2.679e+01,1.998e-01,3.415e+04,1.852e+04,2.409e-01,7.701e-02,3.017e-01,3.814e-02
IT1044A,"02/01/2022",NA,30.71,786.422,4883.891,1.7,280.7,55.8,121.0,0.00,113031.9,6.0,2.982e+01,2.235e-01,3.196e+04,1.734e+04,2.528e-01,8.846e-02,2.541e-01,3.304e-02
