"Date","Station.ID","Data","ENS","Estimated","Q0","Q1","Q3","Q4"
"01/07/2022","IT0063A",NA,"20.79","20.7936097161514","10.9710739106846","16.6867043823","25.9113001058649","39.4103812031144"
"01/07/2022","IT0187A",NA,"25.96","25.9098408938688","16.4450843030971","22.1576086609176","30.2974867648826","40.8219163108314"
"01/07/2022","IT0448A",NA,"48.38","45.2755320424227","28.3861821637185","38.5556635571467","53.1666067343425","72.2137901427429"
"01/07/2022","IT0459A",NA,"28.83","33.1507726659679","20.7764587397075","28.2267776675448","38.9337295703537","52.8951416658101"
"01/07/2022","IT0461A",NA,"31.5","33.2777525897053","20.7563265564288","28.2882035325799","39.1473716648787","53.3528326609722"
"01/07/2022","IT0462A",NA,"30.89","33.0370635806303","20.5659566223311","28.0647151645417","38.8903847279945","53.0705957458591"
"01/07/2022","IT0463A",NA,"31.22","33.6290751802247","21.0099321269654","28.6030105562543","39.5383099710083","53.8276226045358"
"01/07/2022","IT0469A",NA,"20.03","21.003969495862","13.2084109053838","17.9050425552104","24.6392452418226","33.4004398972232"
"01/07/2022","IT0470A",NA,"19.74","20.2251337436489","12.8076282649755","17.2825355522243","23.6687512496301","31.9384687379719"
"01/07/2022","IT0499A",NA,"10.61","13.6933929805382","8.22920032203422","11.4922406281294","16.3161403756627","22.7858119843536"
"01/07/2022","IT0502A",NA,"16.76","19.0741760263727","11.8919209932014","16.2118167072358","22.4419136766249","30.5942321087608"
"01/07/2022","IT0507A",NA,"13.61","14.1260982552722","8.85471686756702","12.0286125839499","16.5893323544119","22.5356332564967"
"01/07/2022","IT0508A",NA,"12.68","12.0327363152831","7.36996537754909","10.1647964326367","14.2439392852233","19.6455119957811"
"01/07/2022","IT0524A",NA,"27.46","25.6349731656689","16.3840091816739","21.9750009016655","29.9045197834218","40.1093433187045"
"01/07/2022","IT0544A",NA,"17.53","14.2679332733857","8.8526189560282","12.1067012756307","16.8149783544719","22.9958977004386"
"01/07/2022","IT0591A",NA,"22.82","24.6557858211939","15.3692083672291","20.9546024771296","29.0107042175614","39.5536165517017"
"01/07/2022","IT0594A",NA,"29.34","29.69573859101","18.7584960443859","25.353667223596","34.7814334979083","47.009999542555"
"01/07/2022","IT0611A",NA,"73.18","58.6807386667355","36.8739319054176","50.0100857106116","68.8546928393495","93.3838327658188"
"01/07/2022","IT0614A",NA,"73.5","59.4384141214753","37.3151030589709","50.6394953128681","69.7661983289599","94.6781539821218"
"01/07/2022","IT0618A",NA,"70.29","56.4665260089991","35.5256180507481","48.1431330680381","66.2289376767166","89.7512480984923"
"01/07/2022","IT0620A",NA,"72.63","59.970278711855","37.8580061996564","51.1900557113417","70.256503510324","94.9979856258306"
"01/07/2022","IT0623A",NA,"23.38","22.8175875742646","14.3844473168717","19.4676439370467","26.7439811614007","36.1948075751624"
"01/07/2022","IT0643A",NA,"18.37","19.6663660915187","12.3618882047493","16.7622853237234","23.0735814225911","31.2869643245152"
"01/07/2022","IT0663A",NA,"27.51","26.1137099312239","16.1278476246441","22.1230030403655","30.8242893212945","42.2825080099398"
