"Date","Station.ID","Data","ENS","Estimated","Q0","Q1","Q3","Q4"
"01/01/2022","IT0267A",NA,"63.45","40.6381812361282","31.4368367934274","37.201883237188","44.3918863905673","52.5326954818074"
"01/01/2022","IT0460A",NA,"34.3","35.6763142453737","6.85403317187886","20.2223182029915","62.9403308442831","185.700793418505"
"01/01/2022","IT0477A",NA,"78.47","37.6195197641379","5.29310167460049","19.1563824365024","73.8776369690582","267.372205237524"
"01/01/2022","IT0480A",NA,"79.95","37.6533766539113","9.46157955564375","23.4087726818708","60.5660447349863","149.845674826633"
"01/01/2022","IT0505A",NA,"9.07","11.7948103209026","2.28490678350842","6.7047824689737","20.7490028423494","60.8854380888387"
"01/01/2022","IT0592A",NA,"76.91","90.2897636131447","37.5535234519949","66.761755530824","122.1094524627","217.083263138774"
"01/01/2022","IT0593A",NA,"77.44","71.3724524695924","25.1918839175692","49.8757293211427","102.134385619196","202.209052256372"
"01/01/2022","IT0689A",NA,"40.3","27.6057159741386","21.7342507370142","25.4248987071408","29.9735925488969","35.0633460369061"
"01/01/2022","IT0694A",NA,"80.17","45.4343642757632","14.9000139029602","30.9567712924911","66.682711760818","138.542250402373"
"01/01/2022","IT0743A",NA,"68.35","50.5908796320193","18.6927031513594","35.9144116819823","71.2649040336501","136.921721872812"
"01/01/2022","IT0792A",NA,"17.08","32.8120506124396","6.32415909811765","18.6194658543215","57.8228545231558","170.240920364219"
"01/01/2022","IT0815A",NA,"13.01","56.6282298816068","8.01348454075903","28.892865924913","110.987827509318","400.170038790686"
"01/01/2022","IT0846A",NA,"61.9","45.0502743053243","23.2501273995279","35.878759131269","56.5662599299926","87.2910148021886"
"01/01/2022","IT0858A",NA,"24.32","11.9507599292359","4.10917196281649","8.27638979802672","17.2563963722784","34.7565553786995"
"01/01/2022","IT0966A",NA,"39.11","26.7566083337876","5.74330485473759","15.7564030024879","45.4365180564795","124.6522877742"
"01/01/2022","IT0977A",NA,"6.93","27.8307217517756","3.21428579098061","13.2409680008423","58.4964085084628","240.970817031318"
"01/01/2022","IT1029A",NA,"47.25","43.3725624153018","7.27987070378909","23.4682101096239","80.1586129356243","258.408321660179"
"01/01/2022","IT1076A",NA,"18.48","10.9957081596558","1.15863673841463","5.06885168484694","23.8526604149344","104.351600396996"
"01/01/2022","IT1082A",NA,"19.12","15.6224126176395","1.91313658063764","7.58398376031464","32.1809465459163","127.570492596215"
"01/01/2022","IT1149A",NA,"17.55","20.9770976912395","4.37065401663264","12.2270544441247","35.9889317217567","100.680270246335"
"01/01/2022","IT1178A",NA,"22.51","10.7039270031161","3.81047540521533","7.50200133091037","15.2724650708818","30.0681781415574"
"01/01/2022","IT1186A",NA,"29.7","39.2127752504852","7.72219397863215","22.4169700796183","68.5927552824413","199.119802882423"
"01/01/2022","IT1233A",NA,"15.03","26.4552074039155","12.8171808324499","20.6160690079598","33.9481788945295","54.6046753910399"
"01/01/2022","IT1280A",NA,"11.82","36.9109192799461","5.76381614341714","19.4818417157826","69.9326060629564","236.373945349855"
"01/01/2022","IT1336A",NA,"114.34","51.73980563237","14.6646196755514","33.5268681869587","79.8466314225176","182.548715623255"
"01/01/2022","IT1343A",NA,"102.18","48.6612555463582","13.8116197566118","31.5473763714936","75.0591035991076","171.443888050454"
"01/01/2022","IT1453A",NA,"88.14","41.0090358352721","10.3864304206359","25.5642840649452","65.7847884910928","161.917131490847"
"01/01/2022","IT1463A",NA,"69.13","106.411285129585","71.4266622609505","92.770250803381","122.058111354349","158.53129972056"
"01/01/2022","IT1477A",NA,"37.94","169.799092143487","16.0259132777774","75.363234926054","382.570250879516","1799.06949407573"
"01/01/2022","IT1518A",NA,"64.24","76.3951328190544","43.7253660715814","63.0479528634698","92.5678955997076","133.474384385637"
"01/01/2022","IT1524A",NA,"24.62","49.1666256184965","28.9723463783389","40.9852365964784","58.9811667676723","83.4367035083058"
"01/01/2022","IT1537A",NA,"36.11","83.6832648857823","12.5721238068444","43.5850353573581","160.671862820039","557.017169854116"
"01/01/2022","IT1548A",NA,"29.46","13.6411349524967","3.99983844686538","8.94320679316003","20.8069171490641","46.5220196425825"
"01/01/2022","IT1583A",NA,"19.06","20.0756227979826","4.10880389313817","11.6299229772312","34.6546259606297","98.0895270762259"
"01/01/2022","IT1603A",NA,"17.09","70.5630024318249","11.0994979631635","37.3373471603671","133.355411963467","448.591218154035"
"01/01/2022","IT1646A",NA,"60.63","31.0042967627683","21.5810130101916","27.3698501645591","35.1213620817895","44.5422287313321"
"01/01/2022","IT1660A",NA,"22.5","43.2329037559061","5.92168004384604","21.8122183218342","85.689769815685","315.634068934515"
"01/01/2022","IT1661A",NA,"31.59","11.628474173071","3.30434915128207","7.54180654885252","17.9295783732815","40.9222528864159"
"01/01/2022","IT1678A",NA,"12.08","33.3515628540164","25.8460293004785","30.5501178569261","36.409900283027","43.0366588180263"
"01/01/2022","IT1679A",NA,"15.59","36.0697462175639","6.2665756730509","19.7497963244614","65.8754435147293","207.613641018406"
"01/01/2022","IT1694A",NA,"22.78","24.6886765719442","4.79398027577457","14.0456832335779","43.3963048103568","127.145026848402"
"01/01/2022","IT1766A",NA,"11.81","32.2599540761598","6.16533153845953","18.2529181113437","57.015794989469","168.799460418956"
"01/01/2022","IT1771A",NA,"62.12","43.7030613545882","12.4243925975051","28.3487151216625","67.3736909615144","153.72643425212"
"01/01/2022","IT1801A",NA,"22.63","70.4931874948582","11.6607859907852","37.9519756421824","130.936252964445","426.153904815005"
"01/01/2022","IT1865A",NA,"59.87","38.112268126174","11.1287001437587","24.9507663509354","58.2164475948821","130.522429660036"
"01/01/2022","IT1873A",NA,"69.81","48.9963345132338","16.5094939523361","33.6964805871975","71.2430720923656","145.409714111377"
"01/01/2022","IT1886A",NA,"29.4","15.4819772443148","4.23678395289104","9.91177321529373","24.1825165071011","56.5739537485561"
"01/01/2022","IT1942A",NA,"17.15","30.1634674233727","5.61825915213792","16.9162890812341","53.784536468473","161.942470499006"
"01/01/2022","IT1989A",NA,"17.8","97.3259765389164","12.6672085642152","48.2482838584319","196.325028617537","747.784775251357"
"01/01/2022","IT1993A",NA,"13.48","38.7609529351051","5.96926278297785","20.360798711324","73.7894172885194","251.691293725878"
"01/01/2022","IT1996A",NA,"9.42","25.7723287012683","4.44833704250137","14.0797441388929","47.1750708062544","149.317131399899"
"01/01/2022","IT1998A",NA,"12.16","34.4863088578868","5.81478404851539","18.6892725478431","63.6357298336268","204.531327168583"
"01/01/2022","IT2001A",NA,"29.79","39.0225701833226","21.6405109101674","31.8567148832201","47.8003142914908","70.3662214831026"
"01/01/2022","IT2011A",NA,"4.89","18.1294604198851","3.06099549280402","9.82955649522533","33.4376566507182","107.375961803556"
"01/01/2022","IT2031A",NA,"12.53","36.5429391526963","6.30017363605222","19.956034065993","66.9164222461061","211.960253646983"
"01/01/2022","IT2059A",NA,"14.24","38.1433040322463","5.82912800467004","19.983379405566","72.8060861463273","249.59335964672"
"01/01/2022","IT2071A",NA,"80.11","42.4252287189528","10.2271304175881","26.0012446096104","69.2236105955557","175.992674226593"
"01/01/2022","IT2078A",NA,"17.13","88.5476439111216","12.4891890359976","45.1275884133505","173.744831440875","627.797787319223"
"01/01/2022","IT2090A",NA,"10.58","56.3576991315804","8.8700343245818","29.8266333403938","106.48839294592","358.080942550973"
"01/01/2022","IT2107A",NA,"16.35","25.2955390255909","10.7072685957398","18.8172588387248","34.0041182448099","59.7598060489287"
"01/01/2022","IT2155A",NA,"15.07","25.51742574812","12.0658713408403","19.7195801599664","33.019922915637","53.9653538826372"
"01/01/2022","IT2166A",NA,"30.55","35.2539208358316","7.0325157341736","20.2432631150582","61.3951874870694","176.727501406028"
"01/01/2022","IT2172A",NA,"21.35","80.6501098696806","12.6424608425141","42.6241072741289","152.600034064279","514.491624930992"
"01/01/2022","IT2206A",NA,"13.33","88.101104452848","8.17797319593366","38.8794229454171","199.637855137625","949.111035197698"
"01/01/2022","IT2213A",NA,"49.69","18.5754165083867","5.36248653916592","12.1130499315414","28.4854846970929","64.3444223010979"
"01/01/2022","IT2222A",NA,"34.98","31.7804959177218","9.46158144237805","20.9449122845671","48.2217307503615","106.747474185719"
"01/01/2022","IT2235A",NA,"15.87","84.6797255260552","12.7261377380639","44.1091679787829","162.566111394738","563.458927033347"
"01/01/2022","IT2236A",NA,"12.34","38.0643333418123","7.07530452004157","21.3321459189526","67.9206620028477","204.781782699594"
"01/01/2022","IT2237A",NA,"10.64","53.964603065526","8.67907203942978","28.7734648376783","101.21055633892","335.540294030226"
"01/01/2022","IT2250A",NA,"21.41","96.0822294480857","13.3123571353782","48.6679165116939","189.689542462669","693.47559728402"
"01/01/2022","IT2253A",NA,"21.3","72.4690079451349","11.827367648759","38.835431092822","135.231075457862","444.034316723304"
"01/01/2022","IT2259A",NA,"28.62","15.3041248480241","6.60272886121704","11.459625320031","20.4383852720303","35.4726420373919"
"01/01/2022","IT2260A",NA,"28.85","27.8209415250088","5.85666509006643","16.2738062355065","47.561386447457","132.157938935378"
"01/01/2022","IT2263A",NA,"34.47","74.2374989971295","11.9202658154902","39.5607967005901","139.309789412471","462.339208089392"
"01/01/2022","IT2265A",NA,"21.32","76.777911688386","12.4498095240214","41.0530389167986","143.591019782398","473.488988876152"
"01/01/2022","IT2266A",NA,"18.53","49.7915094439423","12.8453240097664","31.2365797941032","79.3683056547125","193.003649485311"
"01/01/2022","IT2268A",NA,"27.62","65.7444243345483","14.7598252213156","39.3181089587054","109.932279185165","292.844208266028"
"01/01/2022","IT2277A",NA,"34.15","93.9601067319177","14.2460399533305","49.0921615905544","179.835260274463","619.71619383318"
"01/01/2022","IT2280A",NA,"36.46","98.0759699869727","13.2123961405505","49.2001358077048","195.505474344224","728.020548775704"
"01/01/2022","IT2286A",NA,"20.63","24.2719546472555","16.1127325636958","21.0800250830835","27.947204999827","36.5628722545682"
