"Date","Station.ID","Data","ENS","Estimated","Q0","Q1","Q3","Q4"
"04/01/2022","IT0063A",NA,"18.45","17.3872259774246","6.51200446033503","12.400862262346","24.3785972938334","46.4243581268178"
"04/01/2022","IT0187A","37","42.24","29.8557893072791","22.6845864867238","27.1627787446866","32.8157941254447","39.2940006061965"
"04/01/2022","IT0448A","55","39.64","53.4412969845381","40.1477099539576","48.4317318692354","58.9690294598729","71.136615928154"
"04/01/2022","IT0459A",NA,"14.67","20.982842067233","9.27499599654393","15.8435132664537","27.789269577643","47.4695257423834"
"04/01/2022","IT0461A",NA,"15.27","24.0329711487","10.4688601380937","18.055387746943","31.9895485120246","55.1715941005421"
"04/01/2022","IT0462A",NA,"14.89","22.9782594296425","9.89633685769331","17.1956391705781","30.7054830110281","53.3531158052175"
"04/01/2022","IT0463A",NA,"15.51","21.7876070801718","9.50898163025127","16.3793021525033","28.9816878558165","49.9212051025288"
"04/01/2022","IT0469A",NA,"49.05","43.6931459066781","30.654297698802","38.6761806055518","49.3608978273368","62.278086354491"
"04/01/2022","IT0470A",NA,"48.42","40.5178880298844","28.1896895992302","35.7623697529658","45.9057736314049","58.2375781266879"
"04/01/2022","IT0499A","45.27","7.35","34.4149069646434","22.9512625019497","29.9364088590826","39.5633900833006","51.6043865249"
"04/01/2022","IT0502A",NA,"23.2","40.1332572236854","27.7147704004619","35.3321502408132","45.5867623228306","58.1162431479372"
"04/01/2022","IT0507A","36.25","12.92","36.0453043534175","25.2151574308556","31.8745167139035","40.7618404881969","51.5271010896249"
"04/01/2022","IT0508A","46.2","11.08","32.7657551783699","21.8610875879104","28.506192949734","37.6618061311092","49.1098490910668"
"04/01/2022","IT0524A",NA,"55.07","50.2721497405599","41.85141517272","47.1985279706749","53.5459292524444","60.3871823475313"
"04/01/2022","IT0544A","19","22.31","18.8047758710141","12.8256136000954","16.4845300567709","21.451603069135","27.5713588904974"
"04/01/2022","IT0591A",NA,"29.69","41.7039021968267","20.0873515927555","32.4338781959463","53.6234195594859","86.5826164495341"
"04/01/2022","IT0594A",NA,"47.74","61.0842890746988","44.243775603767","54.6668667531866","68.2550618568945","84.3348091532151"
"04/01/2022","IT0611A",NA,"16.79","21.607594320369","10.1705044783508","16.6718524354344","28.0045744239744","45.9060937741557"
"04/01/2022","IT0614A",NA,"18.04","23.0165550374608","10.7969738752184","17.7382343679724","29.8655319803974","49.0657671228039"
"04/01/2022","IT0618A",NA,"18.86","26.7188298033437","12.8008397666193","20.7414696024667","34.4187697276352","55.7694556822493"
"04/01/2022","IT0620A",NA,"16.37","24.0456046532974","11.5248359269747","18.6689140492014","30.9707946385564","50.1691396568501"
"04/01/2022","IT0623A",NA,"49.66","40.6608341604227","32.5481503121689","37.6630743249828","43.897198097945","50.795618760654"
"04/01/2022","IT0643A","37","34.7","30.249393039619","22.7324950340853","27.4170132726184","33.3743785352138","40.2518851491379"
"04/01/2022","IT0663A",NA,"48.16","43.0404254314465","24.6293430764556","35.5181526849225","52.1558155840207","75.2142765468554"
"04/01/2022","IT0692A","22.65","37.64","29.3565894365711","22.8503292207661","26.9314245591188","32.0001395193777","37.7154016041131"
"04/01/2022","IT0702A",NA,"48.16","28.5774383243441","22.0459304005167","26.1361245009594","31.2467895212128","37.0440242867932"
"04/01/2022","IT0703A",NA,"23.09","39.6491214267357","21.0987852493793","31.9116412304175","49.2626756035846","74.5091630314725"
"04/01/2022","IT0705A","35.76","50.75","46.9544133003506","36.9283856240655","43.2292528339237","51.0005790951356","59.7024996116637"
"04/01/2022","IT0706A","44.2","51.62","42.3106933084907","34.5640057946958","39.4662830561229","45.3601056298972","51.793613821228"
"04/01/2022","IT0707A","42.7","49.56","46.0162901784462","36.5965660014916","42.528511543675","49.7901028022668","57.8605916659137"
"04/01/2022","IT0709A","47.2","50.73","46.1903942666615","35.9129568827067","42.3582175812912","50.3692705769562","59.4089907293882"
